Order ID,Created At,Customer ID,Customer Email,Product Title,Variant Title,Quantity,Unit Price,Total Discount,Total,Financial Status,Country,Sales Channel
#3207,2025-09-14 08:58:39,CUST-01055,mia.mueller214@example.com,Merino Wool Beanie,Black,2,32.12,0.0,64.24,paid,GB,online_store
#3968,2025-09-14 11:09:11,CUST-00534,laura.neumann578@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.28,0.0,24.28,PAID,DE,online_store
#3256,2025-09-14 12:13:28,CUST-00095,erik.wolf975@example.com,Soy Wax Candle — Cedar,Single,1,24.51,0.0,24.51,paid,FR,online_store
#2575,2025-09-14 13:20:08,CUST-01209,jonas.becker394@example.com,Organic Cotton Tote,Cream,1,15.03,3.7,11.33,paid,DE,online_store
#2866,2025-09-14 13:42:51,CUST-00906,liam.koch238@example.com,Organic Cotton Tote,Cream,2,14.75,0.0,29.5,paid,DE,online_store
#2353,2025-09-14 15:42:31,CUST-00153,felix.fischer122@example.com,Aurora Ceramic Mug,White / 350ml,1,18.39,0.0,18.39,paid,,pos
#2353,2025-09-14 15:42:31,CUST-00153,felix.fischer122@example.com,Walnut Serving Board,Small,1,55.45,0.0,55.45,paid,US,pos
#2320,2025-09-14 16:12:03,CUST-01334,liam.schmidt752@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.54,0.0,18.54,paid,FR,online_store
#1779,2025-09-14 16:37:29,CUST-01172,anna.hartmann817@example.com,Soy Wax Candle — Cedar,Single,1,23.71,0.0,23.71,paid,DE,online_store
#4065,2025-09-14 17:31:00,CUST-01631,max.krueger729@example.com,Linen Throw Blanket,Charcoal,1,80.36,15.76,64.6,paid,US,online_store
#3025,2025-09-14 18:30:00,CUST-00736,anna.richter620@example.com,Merino Wool Beanie,Oat,1,31.59,0.0,31.59,paid,GB,online_store
#2083,2025-09-14 18:59:54,CUST-00691,emma.schwarz790@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.02,0.0,24.02,refunded,CH,online_store
#2083,2025-09-14 18:59:54,CUST-00691,emma.schwarz790@example.com,Soy Wax Candle — Cedar,Single,2,24.41,0.0,48.82,refunded,CH,online_store
#1916,2025-09-14 20:33:10,CUST-01155,erik.becker768@example.com,Merino Wool Beanie,Oat,1,31.94,0.0,31.94,paid,GB,online_store
#1916,2025-09-14 20:33:10,CUST-01155,erik.becker768@example.com,Organic Cotton Tote,Navy,1,14.97,0.0,14.97,paid,GB,online_store
#1916,2025-09-14 20:33:10,CUST-01155,erik.becker768@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.49,0.0,17.49,paid,GB,online_store
#2927,2025-09-14 21:43:36,CUST-01032,luis.weber654@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.04,0.0,24.04,paid,DE,online_store
#4364,2025-09-14 22:22:06,CUST-00454,ben.neumann392@example.com,Organic Cotton Tote,Cream,1,14.72,0.0,14.72,paid,US,online_store
#3335,2025-09-15 09:02:36,CUST-01560,felix.wagner701@example.com,Botanical Print A3,Fern,1,27.49,6.09,21.4,paid,AT,online_store
#1210,2025-09-15 13:22:27,CUST-00761,felix.becker898@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.12,0.0,18.12,paid,US,instagram
#1210,2025-09-15 13:22:27,CUST-00761,felix.becker898@example.com,Recycled Glass Vase,Smoke,1,42.6,0.0,42.6,paid,US,instagram
#1309,2025-09-15 15:38:49,CUST-01194,lena.klein176@example.com,Stoneware Dinner Plate Set,Set of 4,1,97.42,0.0,97.42,paid,DE,online_store
#3100,2025-09-15 15:55:08,CUST-00213,marie.schmidt750@example.com,Organic Cotton Tote,Cream,1,14.84,0.0,14.84,paid,DE,instagram
#2364,2025-09-15 18:25:54,CUST-01090,felix.becker632@example.com,Organic Cotton Tote,Navy,2,14.61,0.0,29.22,paid,NL,online_store
#1753,2025-09-15 20:01:01,CUST-00853,marie.becker77@example.com,Botanical Print A3,Fern,1,27.36,0.0,27.36,refunded,DE,online_store
#1171,2025-09-15 20:51:23,CUST-01343,erik.hoffmann83@example.com,Merino Wool Beanie,Forest,1,31.13,4.53,26.6,paid,GB,online_store
#2394,2025-09-15 20:58:00,CUST-00633,emma.koch373@example.com,Soy Wax Candle — Cedar,Single,1,24.14,0.0,24.14,PAID,US,online_store
#1472,2025-09-16 05:19:10,CUST-00838,julia.klein561@example.com,Recycled Glass Vase,Amber,3,43.11,0.0,129.33,PAID,NL,online_store
#1449,2025-09-16 09:58:07,CUST-00153,felix.fischer122@example.com,Organic Cotton Tote,Navy,1,14.57,0.0,14.57,refunded,US,online_store
#1449,2025-09-16 09:58:07,CUST-00153,felix.fischer122@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.43,0.0,23.43,refunded,,online_store
#2405,2025-09-16 13:47:42,CUST-00851,marie.koch722@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.09,4.2,19.89,paid,FR,online_store
#4347,2025-09-16 14:23:38,CUST-00280,julia.hoffmann358@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.74,0.0,17.74,paid,US,online_store
#1311,2025-09-16 14:38:17,CUST-00877,mia.neumann109@example.com,Merino Wool Beanie,Black,1,31.16,4.18,26.98,paid,DE,online_store
#3067,2025-09-16 14:58:38,CUST-00100,noah.braun824@example.com,Brass Pour-Over Stand,Standard,1,66.15,0.0,66.15,paid,CH,pos
#1981,2025-09-16 15:27:37,CUST-00817,jonas.schwarz241@example.com,Aurora Ceramic Mug,White / 350ml,1,18.22,0.0,18.22,paid,DE,online_store
#2054,2025-09-16 16:01:00,CUST-01144,paul.wagner730@example.com,Merino Wool Beanie,Black,1,31.41,0.0,31.41,paid,DE,online_store
#1516,2025-09-17 08:17:19,CUST-01391,marie.koch3@example.com,Organic Cotton Tote,Navy,1,15.17,0.0,15.17,paid,DE,online_store
#3359,2025-09-17 11:02:03,CUST-01197,laura.becker913@example.com,Stoneware Dinner Plate Set,Set of 4,1,97.72,0.0,97.72,paid,GB,online_store
#1539,2025-09-17 11:07:35,CUST-00763,luis.becker922@example.com,Organic Cotton Tote,Cream,1,14.76,0.0,14.76,paid,DE,pos
#4495,2025-09-17 12:23:08,CUST-00758,laura.schwarz598@example.com,Aurora Ceramic Mug,White / 350ml,1,18.06,0.0,18.06,paid,FR,online_store
#3925,2025-09-17 13:20:55,CUST-00246,anna.schwarz544@example.com,Linen Throw Blanket,Rust,2,80.6,0.0,161.2,PAID,DE,online_store
#3261,2025-09-17 13:29:00,CUST-01268,nina.becker713@example.com,Aurora Ceramic Mug,White / 350ml,1,17.61,1.9,15.71,paid,DE,online_store
#2627,2025-09-17 19:54:52,CUST-00323,luis.braun296@example.com,Aurora Ceramic Mug,Sage / 350ml,2,18.23,0.0,36.46,paid,DE,online_store
#3479,2025-09-17 20:31:35,CUST-00042,noah.schmidt348@example.com,Soy Wax Candle — Cedar,Single,3,24.5,0.0,73.5,paid,NL,online_store
#2895,2025-09-18 08:17:02,CUST-00096,felix.koch151@example.com,Linen Throw Blanket,Natural,1,77.4,0.0,77.4,paid,DE,instagram
#4472,2025-09-18 11:29:41,CUST-00127,jonas.weber309@example.com,Organic Cotton Tote,Cream,2,15.37,0.0,30.74,paid,NL,pos
#4472,2025-09-18 11:29:41,CUST-00127,jonas.weber309@example.com,Recycled Glass Vase,Smoke,1,41.3,0.0,41.3,paid,NL,pos
#4166,2025-09-18 11:40:02,CUST-00853,marie.becker77@example.com,Soy Wax Candle — Cedar,Single,1,24.33,0.0,24.33,paid,DE,pos
#3732,2025-09-18 13:07:26,CUST-01498,felix.hoffmann165@example.com,Merino Wool Beanie,Forest,1,32.34,0.0,32.34,paid,AT,draft_order
#1925,2025-09-18 13:20:01,CUST-01353,mia.hoffmann469@example.com,Botanical Print A3,Olive,1,28.54,0.0,28.54,paid,DE,pos
#2774,2025-09-18 19:59:28,CUST-00046,liam.mueller949@example.com,Recycled Glass Vase,Amber,1,41.02,0.0,41.02,paid,FR,online_store
#1592,2025-09-19 10:39:38,CUST-00861,max.koch680@example.com,Botanical Print A3,Olive,1,28.76,0.0,28.76,refunded,DE,instagram
#1592,2025-09-19 10:39:38,CUST-00861,max.koch680@example.com,Merino Wool Beanie,Black,1,32.31,0.0,32.31,refunded,DE,instagram
#1801,2025-09-19 11:26:51,CUST-01538,paul.becker843@example.com,Organic Cotton Tote,Navy,1,15.29,0.0,15.29,paid,DE,online_store
#1620,2025-09-19 13:10:20,CUST-01069,julia.wagner310@example.com,Linen Throw Blanket,Charcoal,1,78.09,0.0,78.09,paid,DE,online_store
#3915,2025-09-19 13:59:46,CUST-01382,sofia.krueger426@example.com,Recycled Glass Vase,Amber,2,42.24,0.0,84.48,paid,NL,online_store
#3984,2025-09-19 14:24:53,CUST-00452,luis.schmidt71@example.com,Botanical Print A3,Eucalyptus,1,27.91,0.0,27.91,paid,CH,online_store
#2465,2025-09-19 17:36:55,CUST-00458,emma.mueller475@example.com,Recycled Glass Vase,Smoke,1,42.62,0.0,42.62,paid,GB,online_store
#2465,2025-09-19 17:36:55,CUST-00458,emma.mueller475@example.com,Botanical Print A3,Fern,2,27.79,0.0,55.58,paid,GB,online_store
#3708,2025-09-19 21:41:49,CUST-00931,luis.mueller794@example.com,Aurora Ceramic Mug,Sage / 350ml,3,17.63,0.0,52.89,paid,GB,online_store
#3708,2025-09-19 21:41:49,CUST-00931,luis.mueller794@example.com,Merino Wool Beanie,Black,2,31.68,0.0,63.36,paid,GB,online_store
#1212,2025-09-20 08:05:37,CUST-00014,laura.richter656@example.com,Aurora Ceramic Mug,White / 350ml,2,17.73,0.0,35.46,paid,GB,online_store
#1212,2025-09-20 08:05:37,CUST-00014,laura.richter656@example.com,Merino Wool Beanie,Oat,1,31.28,0.0,31.28,paid,GB,online_store
#1040,2025-09-20 08:55:10,CUST-00412,felix.koch305@example.com,Recycled Glass Vase,Amber,1,41.98,0.0,41.98,refunded,FR,online_store
#3457,2025-09-20 13:43:21,CUST-00191,nina.wolf896@example.com,Recycled Glass Vase,Amber,1,43.17,0.0,43.17,paid,NL,online_store
#3457,2025-09-20 13:43:21,CUST-00191,nina.wolf896@example.com,Soy Wax Candle — Cedar,Single,1,23.55,0.0,23.55,paid,NL,online_store
#3457,2025-09-20 13:43:21,CUST-00191,nina.wolf896@example.com,Walnut Serving Board,Small,2,54.88,0.0,109.76,paid,NL,online_store
#3339,2025-09-20 14:12:00,CUST-00421,tom.weber141@example.com,Organic Cotton Tote,Navy,1,14.64,0.0,14.64,PAID,DE,instagram
#2366,2025-09-20 15:46:30,CUST-01337,emma.braun136@example.com,Organic Cotton Tote,Cream,1,15.4,0.0,15.4,paid,US,draft_order
#2366,2025-09-20 15:46:30,CUST-01337,emma.braun136@example.com,Recycled Glass Vase,Amber,1,41.06,0.0,41.06,paid,US,draft_order
#3745,2025-09-20 16:36:21,CUST-00616,max.becker978@example.com,Recycled Glass Vase,Smoke,1,41.62,6.64,34.98,paid,CH,instagram
#1138,2025-09-20 17:39:38,CUST-00120,luis.schmidt359@example.com,Aurora Ceramic Mug,White / 350ml,2,18.05,0.0,36.1,paid,DE,online_store
#4175,2025-09-20 18:10:46,CUST-00174,luis.krueger193@example.com,Aurora Ceramic Mug,Sage / 350ml,2,17.73,7.73,27.73,paid,US,instagram
#2429,2025-09-20 20:00:29,CUST-00690,laura.klein302@example.com,Walnut Serving Board,Large,1,55.0,0.0,55.0,paid,DE,online_store
#3647,2025-09-20 20:42:41,CUST-01090,felix.becker632@example.com,Aurora Ceramic Mug,White / 350ml,1,17.71,0.0,17.71,paid,NL,draft_order
#3937,2025-09-20 21:47:31,CUST-01101,max.weber889@example.com,Linen Throw Blanket,Natural,1,79.75,0.0,79.75,paid,AT,online_store
#1846,2025-09-20 22:41:33,CUST-01539,nina.hoffmann995@example.com,Organic Cotton Tote,Cream,1,15.37,0.0,15.37,paid,DE,draft_order
#1540,2025-09-21 05:03:32,CUST-01423,noah.hoffmann872@example.com,Organic Cotton Tote,Cream,1,14.79,2.7,12.09,paid,FR,online_store
#2604,2025-09-21 08:52:33,CUST-01015,felix.koch562@example.com,Organic Cotton Tote,Navy,1,14.93,0.0,14.93,paid,US,online_store
#1556,2025-09-21 11:05:40,CUST-01102,laura.koch521@example.com,Aurora Ceramic Mug,White / 350ml,1,17.5,0.0,17.5,paid,,online_store
#2559,2025-09-21 11:10:52,CUST-00984,paul.wagner703@example.com,Merino Wool Beanie,Forest,1,31.07,0.0,31.07,paid,DE,online_store
#2559,2025-09-21 11:10:52,CUST-00984,paul.wagner703@example.com,Linen Throw Blanket,Charcoal,2,79.11,0.0,158.22,paid,DE,online_store
#4060,2025-09-21 13:01:00,CUST-00291,noah.wolf87@example.com,Soy Wax Candle — Cedar,Single,1,23.64,0.0,23.64,paid,US,pos
#1527,2025-09-21 13:48:42,CUST-01558,lena.hartmann663@example.com,Stoneware Dinner Plate Set,Set of 4,3,93.14,0.0,279.42,refunded,US,pos
#1352,2025-09-21 14:31:14,CUST-00948,mia.richter82@example.com,Walnut Serving Board,Large,2,53.6,0.0,107.2,paid,GB,online_store
#1320,2025-09-21 15:20:46,CUST-00763,luis.becker922@example.com,Stoneware Dinner Plate Set,Set of 6,1,98.36,17.02,81.34,pending,DE,instagram
#1914,2025-09-21 15:48:44,CUST-00797,mia.weber660@example.com,Aurora Ceramic Mug,White / 350ml,2,18.28,0.0,36.56,paid,DE,online_store
#1914,2025-09-21 15:48:44,CUST-00797,mia.weber660@example.com,Recycled Glass Vase,Amber,1,43.11,0.0,43.11,paid,DE,online_store
#3240,2025-09-21 16:17:44,CUST-00330,julia.mueller482@example.com,Organic Cotton Tote,Navy,1,15.15,0.0,15.15,paid,DE,draft_order
#3240,2025-09-21 16:17:44,CUST-00330,julia.mueller482@example.com,Walnut Serving Board,Small,1,55.46,0.0,55.46,paid,DE,draft_order
#2968,2025-09-21 21:28:58,CUST-00469,liam.neumann688@example.com,Organic Cotton Tote,Navy,3,15.12,0.0,45.36,paid,US,online_store
#2968,2025-09-21 21:28:58,CUST-00469,liam.neumann688@example.com,Organic Cotton Tote,Navy,1,14.93,0.0,14.93,paid,US,online_store
#2624,2025-09-21 22:39:58,CUST-01167,ben.braun359@example.com,Recycled Glass Vase,Smoke,1,41.83,0.0,41.83,paid,GB,online_store
#2624,2025-09-21 22:39:58,CUST-01167,ben.braun359@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.62,0.0,17.62,paid,GB,online_store
#2624,2025-09-21 22:39:58,CUST-01167,ben.braun359@example.com,Soy Wax Candle — Cedar,Single,1,23.97,0.0,23.97,paid,GB,online_store
#3063,2025-09-22 08:40:59,CUST-01229,tom.braun140@example.com,Linen Throw Blanket,Natural,1,77.57,0.0,77.57,paid,DE,pos
#3184,2025-09-22 09:25:24,CUST-00015,jonas.wolf795@example.com,Soy Wax Candle — Cedar,Single,1,23.83,3.94,19.89,paid,DE,online_store
#3600,2025-09-22 11:23:25,CUST-00416,liam.klein81@example.com,Botanical Print A3,Eucalyptus,1,27.45,0.0,27.45,paid,US,online_store
#2246,2025-09-22 11:31:35,CUST-00981,clara.becker243@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.95,0.0,17.95,paid,DE,pos
#2246,2025-09-22 11:31:35,CUST-00981,clara.becker243@example.com,Walnut Serving Board,Small,1,54.48,0.0,54.48,paid,DE,pos
#1559,2025-09-22 11:44:31,CUST-00395,anna.neumann204@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.81,0.0,23.81,paid,GB,online_store
#1559,2025-09-22 11:44:31,CUST-00395,anna.neumann204@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.52,0.0,17.52,paid,GB,online_store
#1559,2025-09-22 11:44:31,CUST-00395,anna.neumann204@example.com,Walnut Serving Board,Large,1,55.0,0.0,55.0,paid,GB,online_store
#1966,2025-09-22 16:48:12,CUST-00858,felix.hartmann564@example.com,Botanical Print A3,Fern,1,28.59,5.84,22.75,paid,US,online_store
#1480,2025-09-22 17:09:57,CUST-01046,clara.neumann795@example.com,Merino Wool Beanie,Forest,2,31.19,0.0,62.38,paid,GB,online_store
#1096,2025-09-22 17:47:42,CUST-01594,sofia.schmidt368@example.com,Walnut Serving Board,Small,1,55.24,0.0,55.24,paid,AT,instagram
#1096,2025-09-22 17:47:42,CUST-01594,sofia.schmidt368@example.com,Botanical Print A3,Eucalyptus,1,27.78,0.0,27.78,paid,AT,instagram
#4164,2025-09-22 18:23:45,CUST-01647,laura.hartmann854@example.com,Walnut Serving Board,Large,1,53.29,0.0,53.29,paid,GB,online_store
#4164,2025-09-22 18:23:45,CUST-01647,laura.hartmann854@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.53,0.0,17.53,paid,GB,online_store
#4164,2025-09-22 18:23:45,CUST-01647,laura.hartmann854@example.com,Walnut Serving Board,Large,1,53.29,0.0,53.29,paid,GB,online_store
#2305,2025-09-22 22:41:42,CUST-00671,luis.mueller801@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.45,0.0,18.45,refunded,FR,online_store
#2305,2025-09-22 22:41:42,CUST-00671,luis.mueller801@example.com,Soy Wax Candle — Cedar,Single,1,24.52,0.0,24.52,refunded,FR,online_store
#2305,2025-09-22 22:41:42,CUST-00671,luis.mueller801@example.com,Botanical Print A3,Olive,1,27.21,0.0,27.21,refunded,FR,online_store
#2857,2025-09-23 11:33:16,CUST-01589,marie.wagner741@example.com,Botanical Print A3,Fern,1,28.48,0.0,28.48,paid,FR,draft_order
#2712,2025-09-23 14:38:24,CUST-00458,emma.mueller475@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.69,0.0,17.69,refunded,GB,instagram
#1781,2025-09-23 21:55:57,CUST-01579,jonas.hoffmann850@example.com,Recycled Glass Vase,Amber,1,41.05,0.0,41.05,paid,NL,online_store
#1240,2025-09-23 23:37:24,CUST-01447,marie.schmidt571@example.com,Linen Throw Blanket,Rust,1,77.25,0.0,77.25,paid,GB,online_store
#1190,2025-09-24 10:26:35,CUST-00291,noah.wolf87@example.com,Linen Throw Blanket,Natural,1,80.58,0.0,80.58,refunded,US,online_store
#2752,2025-09-24 11:51:20,CUST-00500,nina.koch232@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.87,0.0,17.87,paid,DE,online_store
#2768,2025-09-24 12:20:21,CUST-00517,laura.wolf94@example.com,Soy Wax Candle — Cedar,Single,1,24.32,0.0,24.32,PAID,DE,online_store
#2768,2025-09-24 12:20:21,CUST-00517,laura.wolf94@example.com,Merino Wool Beanie,Forest,1,32.75,0.0,32.75,paid,DE,online_store
#2768,2025-09-24 12:20:21,CUST-00517,laura.wolf94@example.com,Recycled Glass Vase,Smoke,2,42.87,0.0,85.74,PAID,DE,online_store
#1521,2025-09-24 14:15:47,CUST-00071,luis.schmidt597@example.com,Aurora Ceramic Mug,White / 350ml,1,17.69,0.0,17.69,refunded,US,online_store
#3006,2025-09-24 15:15:00,CUST-01576,sofia.fischer475@example.com,Aurora Ceramic Mug,White / 350ml,1,17.68,0.0,17.68,paid,DE,online_store
#4165,2025-09-24 17:02:04,CUST-00072,ben.wagner374@example.com,Merino Wool Beanie,Black,1,31.39,0.0,31.39,paid,AT,online_store
#1163,2025-09-24 17:45:17,CUST-01602,sofia.neumann300@example.com,Linen Throw Blanket,Rust,1,78.74,0.0,78.74,paid,FR,online_store
#1163,2025-09-24 17:45:17,CUST-01602,sofia.neumann300@example.com,Recycled Glass Vase,Amber,1,42.8,0.0,42.8,paid,FR,online_store
#2438,2025-09-24 17:48:05,CUST-00810,marie.schmidt671@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.84,0.0,17.84,paid,DE,pos
#4376,2025-09-24 18:03:50,CUST-00959,sofia.krueger589@example.com,Brass Pour-Over Stand,Standard,1,68.35,0.0,68.35,paid,DE,online_store
#3851,2025-09-24 19:35:18,CUST-00214,felix.wolf180@example.com,Walnut Serving Board,Small,2,53.48,0.0,106.96,paid,DE,online_store
#3275,2025-09-25 11:34:14,CUST-00264,erik.fischer160@example.com,Linen Throw Blanket,Rust,1,77.23,0.0,77.23,paid,DE,pos
#1408,2025-09-25 15:22:47,CUST-00357,paul.krueger830@example.com,Aurora Ceramic Mug,White / 350ml,1,18.43,0.0,18.43,paid,GB,online_store
#1408,2025-09-25 15:22:47,CUST-00357,paul.krueger830@example.com,Aurora Ceramic Mug,White / 350ml,1,18.34,0.0,18.34,paid,GB,online_store
#2598,2025-09-25 16:05:23,CUST-00698,liam.schwarz430@example.com,Merino Wool Beanie,Forest,1,31.27,0.0,31.27,paid,CH,online_store
#2598,2025-09-25 16:05:23,CUST-00698,liam.schwarz430@example.com,Aurora Ceramic Mug,White / 350ml,1,17.49,0.0,17.49,paid,CH,online_store
#3644,2025-09-25 17:03:32,CUST-00973,mia.hartmann783@example.com,Linen Throw Blanket,Charcoal,1,77.09,0.0,77.09,paid,NL,online_store
#1524,2025-09-25 20:27:29,CUST-00218,lena.koch742@example.com,Linen Throw Blanket,Natural,1,77.97,0.0,77.97,paid,GB,instagram
#1524,2025-09-25 20:27:29,CUST-00218,lena.koch742@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.47,0.0,17.47,paid,GB,instagram
#1183,2025-09-26 07:19:45,CUST-00505,nina.hartmann947@example.com,Organic Cotton Tote,Cream,1,15.02,0.0,15.02,paid,DE,online_store
#1059,2025-09-26 07:53:10,CUST-00014,laura.richter656@example.com,Walnut Serving Board,Small,2,54.06,0.0,108.12,refunded,GB,instagram
#3997,2025-09-26 10:02:21,CUST-00634,lena.becker879@example.com,Merino Wool Beanie,Black,1,31.05,0.0,31.05,paid,DE,online_store
#3159,2025-09-26 10:28:34,CUST-01337,emma.braun136@example.com,Recycled Glass Vase,Smoke,1,41.29,0.0,41.29,paid,US,instagram
#3159,2025-09-26 10:28:34,CUST-01337,emma.braun136@example.com,Soy Wax Candle — Cedar,Set of 3,2,23.92,0.0,47.84,paid,US,instagram
#3159,2025-09-26 10:28:34,CUST-01337,emma.braun136@example.com,Recycled Glass Vase,Smoke,3,41.24,0.0,123.72,paid,US,instagram
#4055,2025-09-26 13:18:45,CUST-01018,jonas.richter761@example.com,Merino Wool Beanie,Black,2,31.81,0.0,63.62,REFUNDED,US,online_store
#3234,2025-09-26 13:30:20,CUST-01460,emma.wolf400@example.com,Organic Cotton Tote,Navy,1,14.93,0.0,14.93,paid,DE,online_store
#3234,2025-09-26 13:30:20,CUST-01460,emma.wolf400@example.com,Aurora Ceramic Mug,White / 350ml,1,17.54,0.0,17.54,paid,,online_store
#3234,2025-09-26 13:30:20,CUST-01460,emma.wolf400@example.com,Botanical Print A3,Fern,1,28.02,0.0,28.02,paid,DE,online_store
#3662,2025-09-26 15:46:45,CUST-01399,paul.schmidt430@example.com,Stoneware Dinner Plate Set,Set of 6,3,93.48,0.0,280.44,paid,GB,online_store
#3662,2025-09-26 15:46:45,CUST-01399,paul.schmidt430@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.7,0.0,17.7,paid,GB,online_store
#3480,2025-09-26 16:28:06,CUST-01653,mia.hoffmann555@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.92,0.0,23.92,pending,GB,pos
#2000,2025-09-26 19:48:05,CUST-01144,paul.wagner730@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.22,0.0,18.22,paid,DE,instagram
#2000,2025-09-26 19:48:05,CUST-01144,paul.wagner730@example.com,Linen Throw Blanket,Rust,1,77.19,0.0,77.19,paid,DE,instagram
#3400,2025-09-27 07:13:29,CUST-00540,laura.braun810@example.com,Botanical Print A3,Olive,1,27.59,0.0,27.59,paid,CH,online_store
#4110,2025-09-27 09:53:10,CUST-01319,noah.fischer739@example.com,Merino Wool Beanie,Oat,1,32.83,0.0,32.83,paid,US,instagram
#4275,2025-09-27 12:03:27,CUST-00758,laura.schwarz598@example.com,Aurora Ceramic Mug,White / 350ml,1,17.66,0.0,17.66,paid,FR,online_store
#2896,2025-09-27 13:03:12,CUST-00134,clara.wolf851@example.com,Merino Wool Beanie,Forest,1,32.71,0.0,32.71,paid,AT,online_store
#2896,2025-09-27 13:03:12,CUST-00134,clara.wolf851@example.com,Merino Wool Beanie,Forest,1,31.81,0.0,31.81,paid,AT,online_store
#2896,2025-09-27 13:03:12,CUST-00134,clara.wolf851@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.81,0.0,17.81,paid,AT,online_store
#2283,2025-09-27 13:47:33,CUST-00596,felix.becker898@example.com,Merino Wool Beanie,Oat,2,31.38,0.0,62.76,paid,DE,pos
